simulacao,pop_total,pop_buffer,perc_atendimento,nome_distrito,cod_distrito
simulacao_6_7,41726,26335,0.6311412548530893,SANTO AMARO,71
simulacao_6_7,45694,15070,0.32980259990370725,SAO DOMINGOS,95
simulacao_6_7,77181,36746,0.4761016312304842,SAO LUCAS,72
simulacao_6_7,79848,35837,0.4488152489730488,SAO MATEUS,73
simulacao_6_7,44578,16342,0.3665933868724483,SAO MIGUEL,74
simulacao_6_7,79860,4809,0.06021788129226146,SAO RAFAEL,75
simulacao_6_7,148270,47571,0.320840358804883,SAPOPEMBA,76
simulacao_6_7,76068,57849,0.7604906136614608,SAUDE,77
simulacao_6_7,13710,13365,0.9748358862144421,SE,78
simulacao_6_7,19725,4455,0.22585551330798478,SOCORRO,79
simulacao_6_7,53982,39380,0.7295024267348376,TATUAPE,80
simulacao_6_7,113680,4217,0.03709535538353272,TREMEMBE,81
simulacao_6_7,53550,28992,0.5414005602240897,TUCURUVI,82
simulacao_6_7,84049,32257,0.3837880284119978,VILA ANDRADE,83
simulacao_6_7,77678,10503,0.13521202914596153,VILA CURUCA,84
simulacao_6_7,51485,22116,0.4295620083519472,VILA FORMOSA,85
simulacao_6_7,30212,15395,0.5095657354693499,VILA GUILHERME,86
simulacao_6_7,75056,13827,0.1842224472393946,VILA JACUI,87
simulacao_6_7,24775,13740,0.5545913218970736,VILA LEOPOLDINA,88
simulacao_6_7,58141,22819,0.39247690958187853,VILA MARIA,89
simulacao_6_7,76056,59087,0.7768880824655517,VILA MARIANA,90
simulacao_6_7,56905,18076,0.3176522273965381,VILA MATILDE,91
simulacao_6_7,49577,47774,0.9636323295076346,SANTA CECILIA,69
simulacao_6_7,34609,34609,1.0,REPUBLICA,66
