CnpjBase,CnpjSequencial,CnpjDv,NomeIf,Segmento,CodigoCompe,NomeAgencia,Endereco,Numero,Complemento,Bairro,Cep,MunicipioIbge,Municipio,UF,DataInicio,DDD,Telefone,Posicao
60746948,3681,44,BANCO BRADESCO S.A.,Banco Múltiplo,01505,"UMARIZAL,URB.BELEM, PA","RUA BOAVENTURA DA SILVA, 1276",,,UMARIZAL,66060-060,1501402,BELEM,PA,25/02/2004,91,2412822,28/12/2021
60746948,3717,90,BANCO BRADESCO S.A.,Banco Múltiplo,03250,"PRIME SIQUEIRA CAMPOS,URB.PORTO ALEGRE, RS","RUA SIQUEIRA CAMPOS, 1163",,1 ANDAR,CENTRO,90010-001,4314902,PORTO ALEGRE,RS,25/02/2004,51,30211390,28/12/2021
60746948,3732,29,BANCO BRADESCO S.A.,Banco Múltiplo,03199,"PRIME CINELANDIA,URB.RIO DE JANEIRO, RJ","RUA SENADOR DANTAS, 61",,1 ANDAR,CENTRO,20031-200,3304557,RIO DE JANEIRO,RJ,25/02/2004,21,22067300,28/12/2021
60746948,3767,59,BANCO BRADESCO S.A.,Banco Múltiplo,00870,"PRIME CIDADE DE DEUS,URB.OSASCO, SP",CIDADE DE DEUS S/N.,,PREDIO BUFFET,VILA YARA,06029-900,3534401,OSASCO,SP,07/06/2004,11,36847000,28/12/2021
60746948,3829,96,BANCO BRADESCO S.A.,Banco Múltiplo,00812,"PRIME JABAQUARA,URB.SAO PAULO, SP","AV.JABAQUARA, 1182",,PAVIMENTO SUPERIOR,JABAQUARA,04046-200,3550308,SAO PAULO,SP,30/08/2005,11,55945666,28/12/2021
60746948,5646,79,BANCO BRADESCO S.A.,Banco Múltiplo,02823,"TAGUASUL,TAGUATINGA,CIDADE SATELITE, DF","CSE QUADRA 06, LOTE 30, LOJA 01",,,TAGUATINGA SUL,72025-065,5300108,BRASILIA (TAGUATINGA),DF,20/05/1998,61,3565096,28/12/2021
60889128,0018,28,BANCO SOFISA S.A.,Banco Múltiplo,00019,AGÊNCIA ALPHAVILLE,"ALAMEDA RIO NEGRO, 585",,4º ANDAR - SALA 47,ALPHAVILLE,06454-000,3505708,BARUERI,SP,20/08/2008,11,21763996,28/12/2021
60746948,6880,50,BANCO BRADESCO S.A.,Banco Múltiplo,06907,AUGUSTINOPOLIS  TO,RUA TIRADENTES,2-A,CENTRO,CENTRO,77960-000,1702554,AUGUSTINOPOLIS,TO,23/09/2011,63,34561384,28/12/2021
60746948,7224,10,BANCO BRADESCO S.A.,Banco Múltiplo,06770,"DUAS BARRAS, RJ","RUA DOUTOR BATISTA LAPER, 10",,LOJA 01 E 02,CENTRO,28650-000,3301603,DUAS BARRAS,RJ,27/09/2011,22,25341186,28/12/2021
62232889,0065,54,BANCO DAYCOVAL S.A.,Banco Múltiplo,00065,TERESINA - PI,RUA SENADOR CANDIDO FERRAZ,1250,"SALAS 1902, 1904, 1906 E 1908 - EDIFICIO TOWER",JOQUEI,64049-250,2211001,TERESINA,PI,19/05/2014,86,32320013,28/12/2021
90400888,0713,25,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,02114,FRANCA I,"RUA MONSENHOR ROSA, 1659",,(PARTE),CENTRO,14400-670,3516200,FRANCA,SP,31/08/2006,16,37211131,28/12/2021
90400888,1121,02,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,00350,R. SEB.FERREIRA-ITAQUA-SP,"RUA SEBASTIAO FERREIRA DOS SANTOS, 91",,PARTE,CENTRO,08570-060,3523107,ITAQUAQUECETUBA,SP,31/08/2006,11,46466300,28/12/2021
90400888,1628,00,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,04721,AG. URB-SP-AV. SUMARE,AV SUMARE 1130,,,PERDIZES,05016-110,3550308,SAO PAULO,SP,30/04/2009,11,36702600,28/12/2021
90400888,2082,15,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,04365,M CESAR-CAXIAS SUL-RS,"RUA MOREIRA CESAR,",,LJ 01,PIO X,95034-000,4305108,CAXIAS DO SUL,RS,30/04/2009,54,32274200,28/12/2021
90400888,2233,62,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,03934,RIO-CENTRO EMP.BARRASHOPPING,"AVENIDA DAS AMERICAS,",,"BLOCO 10 - LOJAS 117, 118 E 119",BARRA DA TIJUCA,22640-102,3304557,RIO DE JANEIRO,RJ,30/04/2009,21,32998150,28/12/2021
92702067,0019,15,BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.,Banco Múltiplo,00062,OTAVIO ROCHA,RUA VIGARIO JOSE INACIO,0395,,CENTRO HISTORICO,90020-150,4314902,PORTO ALEGRE,RS,30/06/1966,51,30147400,28/12/2021
21332862,0001,91,CARTOS SOCIEDADE DE CRÉDITO DIRETO S.A.,Sociedade de Crédito Direto,null,MATRIZ,AV BRIGADEIRO FARIA LIMA,2113,TORRE B 8° ANDAR,ITAIM BIBI,04538-133,3550308,SAO PAULO,SP,16/12/2014,11,33881500,28/12/2021
00360305,0888,77,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,00888,"ARARUAMA, RJ","RUA ROSA RAPOSO, NUM S/N",,,CENTRO,28970-000,3300209,ARARUAMA,RJ,22/01/1981,24,26652277,28/12/2021
00000000,1229,71,BANCO DO BRASIL S.A.,Banco Múltiplo,01021,CAMPO GRANDE-RN,"PCA.CEL.POMPEU JACOME,S/N",,,CENTRO,59680-000,2401305,CAMPO GRANDE,RN,29/08/1978,84,33623500,28/12/2021
00360305,3346,65,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,03346,"PRESIDENTE WILSON, SP","AVENIDA PRESIDENTE WILSON, NUM 1106",,,CENTRO,11320-000,3551009,SAO VICENTE,SP,07/12/2007,13,22027650,28/12/2021
60746948,3779,92,BANCO BRADESCO S.A.,Banco Múltiplo,01751,"ALTO ALEGRE DO PINDARE, MA",PRAÇA PADRE ANDRÉ,261,,CENTRO,65398-000,2100477,ALTO ALEGRE DO PINDARE,MA,25/10/2004,98,36641166,28/12/2021
61186680,0055,67,BANCO BMG S.A.,Banco Múltiplo,00057,AG  RECIFE,GENERAL JOAQUIM INÁCIO,,LOJA 01,PAISSANDU,50070-270,2611606,RECIFE,PE,01/07/2016,11,28477559,28/12/2021
92702067,0063,99,BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.,Banco Múltiplo,00340,SANTA CRUZ DO SUL,RUA MARECHAL DEODORO,464,LOJA 101,CENTRO,96810-110,4316808,SANTA CRUZ DO SUL,RS,14/01/1929,51,21066015,28/12/2021
60701190,3011,39,ITAÚ UNIBANCO S.A.,Banco Múltiplo,07011,PERSONNALITÉ SETOR COMERCIAL SUL,"SCS, S/Nº",,"QUADRA09, BLOCO B LOJA 10 BLOCO C, LOJAS 04, 05, 0",ASA SUL,70308-200,5300108,BRASILIA,DF,04/06/2007,11,30034828,28/12/2021
23862762,0001,00,"WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO","Sociedade de Crédito, Financiamento e Investimento",null,MATRIZ,RUA EUGÊNIO DE MEDEIROS,,"CONJUNTO 1.001 C, 10º ANDAR",PINHEIROS,05425-000,3550308,SAO PAULO,SP,14/12/2020,27,40421732,28/12/2021
39908427,0001,28,STARK SOCIEDADE DE CRÉDITO DIRETO S.A.,Sociedade de Crédito Direto,null,MATRIZ,"RUA MARÍLIA, 40",,,JARDIM PAULISTA,01420-020,3550308,SAO PAULO,SP,22/10/2020,11,41164616,28/12/2021
90400888,3243,98,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,02382,001 2382 IGARAPE-MIRI-PA,"R LAURO SODRE, S/N",,,CENTRO,68430-000,1503309,IGARAPE-MIRI,PA,24/03/2021,91,34192970,28/12/2021
60701190,3025,34,ITAÚ UNIBANCO S.A.,Banco Múltiplo,07024,PERSONNALITÉ NATAL,"AV. AFONSO PENA, 611",,PARTE,TIROL,59020-100,2408102,NATAL,RN,28/05/2007,11,30034828,28/12/2021
00000000,1262,92,BANCO DO BRASIL S.A.,Banco Múltiplo,00942,MAGE,"AV SIMAO DA MOTA, 990",,,CENTRO,25900-001,3302502,MAGE,RJ,22/01/1979,21,36603200,28/12/2021
00000000,2619,04,BANCO DO BRASIL S.A.,Banco Múltiplo,01700,CAIEIRAS,"AV PROFESSOR CARVALHO PINTO,210",,,R CENTRAL,07700-210,3509007,CAIEIRAS,SP,23/09/1988,11,46054744,28/12/2021
00000000,2749,92,BANCO DO BRASIL S.A.,Banco Múltiplo,01516,PONTE DO MORUMBI,"R  CHAFIC MALUF, 396",,,STO AMARO,04710-160,3550308,SAO PAULO,SP,22/03/1991,11,40033001,28/12/2021
36864992,0002,23,MAF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Sociedade Distribuidora de TVM,null,MAF DISTRIBUIDORA DE TíTULOS E VALORES MOBILIáRIOS S.A.,RUA JERONIMO DA VEIGA,,SALA 41,,04536-001,3550308,SAO PAULO,SP,12/07/2021,21,45602000,28/12/2021
00000000,3031,78,BANCO DO BRASIL S.A.,Banco Múltiplo,03266,PLANALTO,"AV ALVARO GUIMARAES, 302",,,PLANALTO,09890-001,3548708,SAO BERNARDO DO CAMPO,SP,22/03/1991,11,43415339,28/12/2021
00000000,3192,52,BANCO DO BRASIL S.A.,Banco Múltiplo,03221,CORP BANK A PAULISTA,"AV. PAULISTA, 1230, 14º ANDAR, ESCRITÓRI",,TORRE MATARAZZO,B VISTA,01310-100,3550308,SAO PAULO,SP,16/01/2001,11,42986550,28/12/2021
00000000,3228,06,BANCO DO BRASIL S.A.,Banco Múltiplo,03621,STA.TEREZINHA GOIAS,RUA PASTOR ÁLVARO QD34 LT04,,,SETOR CENTRAL,76500-000,5219704,SANTA TEREZINHA DE GOIAS,GO,16/08/1991,62,33396113,28/12/2021
00000000,4482,22,BANCO DO BRASIL S.A.,Banco Múltiplo,01596,SANTANA DE PARNAIBA,"RUA QUINZE DE NOVEMBRO, 605",,,CENTRO,06501-970,3547304,SANTANA DE PARNAIBA,SP,04/12/1998,11,40033001,28/12/2021
00000000,4821,61,BANCO DO BRASIL S.A.,Banco Múltiplo,03052,VILA SABRINA,"AV. CONCEICAO,4625",,,JD JAPAO,02135-002,3550308,SAO PAULO,SP,19/12/2000,11,40033001,28/12/2021
00000000,5531,07,BANCO DO BRASIL S.A.,Banco Múltiplo,04427,EMPRESA V. REDONDA,"R VEREADOR LUIZ DA FONSECA GUIMARAES, 12",,TÉRREO,ATERRADO,27213-320,3306305,VOLTA REDONDA,RJ,15/07/2005,24,33451000,28/12/2021
00000000,5761,40,BANCO DO BRASIL S.A.,Banco Múltiplo,04437,EMPRESA ITAQUERA,"R  AMERICO SALVADOR NOVELLI, 169",,PISO SUPERIOR,ITAQUERA,08210-090,3550308,SAO PAULO,SP,15/07/2005,11,40033001,28/12/2021
00000000,0095,71,BANCO DO BRASIL S.A.,Banco Múltiplo,00095,EMPRESA BLUMENAU,"RUA QUINZE DE NOVEMBRO, 1305",,1.ANDAR,CENTRO,89010-915,4202404,BLUMENAU,SC,07/08/1937,47,33212300,28/12/2021
00360305,3078,54,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,03078,"SAO JOSE DA TERRA FIRME, SC","RUA JOAQUIM VAZ, NUM 1313",,,PRAIA COMPRIDA,88102-650,4216602,SAO JOSE,SC,30/06/2005,48,30359000,28/12/2021
00000000,6138,78,BANCO DO BRASIL S.A.,Banco Múltiplo,05958,ESCR.EXC.LUZ SP,"AV PRESTES MAIA,894",,2°ANDAR,CENTRO,01031-000,3550308,SAO PAULO,SP,13/08/2010,11,42970250,28/12/2021
00000000,6518,85,BANCO DO BRASIL S.A.,Banco Múltiplo,07042,EMPRESA LAPA,"R N. SRA. DA LAPA, 281",,2 ANDAR,LAPA,05072-000,3550308,SAO PAULO,SP,30/11/2009,11,40033001,28/12/2021
00000000,6648,63,BANCO DO BRASIL S.A.,Banco Múltiplo,06977,26 DE JULHO-SUMARE,"AV SETE DE SETEMBRO, 447",,,CENTRO,13170-036,3552403,SUMARE,SP,30/11/2009,19,40033001,28/12/2021
00000000,6649,44,BANCO DO BRASIL S.A.,Banco Múltiplo,06978,EMPRESA LGO.SOCORRO,"AV DE PINEDO, 186",,PISO SUPERIOR,SOCORRO,04764-000,3550308,SAO PAULO,SP,30/11/2009,11,40033001,28/12/2021
00000000,7691,00,BANCO DO BRASIL S.A.,Banco Múltiplo,09894,EMPRESA BARUERI,R CAMPOS SALES 308/312,,,CENTRO,06401-000,3505708,BARUERI,SP,23/03/2018,11,45063800,28/12/2021
00000000,6680,01,BANCO DO BRASIL S.A.,Banco Múltiplo,06800,UBIRAJARA,RUA PROF MARIA DO CARMO SOARES CORREA QU,,,CENTRO,17440-000,3555505,UBIRAJARA,SP,30/11/2009,14,34721545,28/12/2021
00000000,7020,30,BANCO DO BRASIL S.A.,Banco Múltiplo,08262,ESCR.EXC.VILA MARIA,"AV GUILHERME COTCHING,1819",,1º ANDAR,VL MARIA,02113-017,3550308,SAO PAULO,SP,06/01/2017,11,40033001,28/12/2021
00000000,7330,08,BANCO DO BRASIL S.A.,Banco Múltiplo,05809,ESTILO NACOES UNIDAS,"AV DAS NACOES UNIDAS, 14.171",,TORRE A - LOJA 2,VL GERTRUDES,04794-000,3550308,SAO PAULO,SP,17/10/2014,11,40033001,28/12/2021
00000000,3924,13,BANCO DO BRASIL S.A.,Banco Múltiplo,09138,ESCR.EXC.PARANA,"AV.SETE DE SETEMBRO,2775",,7 ANDAR - SALA 9138,REBOUCAS,80230-010,4106902,CURITIBA,PR,18/08/2017,41,40033001,28/12/2021
00000000,7603,15,BANCO DO BRASIL S.A.,Banco Múltiplo,09198,ESCR.EXC.GOVERNO SP2,"AV MARIA COELHO AGUIAR, 215",,8.ANDAR - SALA EXCLUSIVO 4 - BLOCO D,JD S LUIS,05805-000,3550308,SAO PAULO,SP,09/01/2018,11,40033001,28/12/2021
00000000,7552,30,BANCO DO BRASIL S.A.,Banco Múltiplo,08258,EMPRESA ITAIM BIBI,"R JOAO CACHOEIRA, 754",,PISO SUPERIOR,VL N CONCEICAO,04535-002,3550308,SAO PAULO,SP,17/02/2017,11,40033001,28/12/2021
00000000,3814,89,BANCO DO BRASIL S.A.,Banco Múltiplo,01890,CATEDRAL CAMPINAS-SP,"R COSTA AGUIAR, 626",,1º E 2º ANDARES,CENTRO,13010-061,3509502,CAMPINAS,SP,12/07/1991,19,40033001,28/12/2021
00000000,3846,66,BANCO DO BRASIL S.A.,Banco Múltiplo,03111,JARDIM GUANABARA,EST DO GALEAO 2857,,JD.GUANABARA,GALEAO,21941-353,3304557,RIO DE JANEIRO,RJ,19/03/1991,21,40033001,28/12/2021
00000000,0458,88,BANCO DO BRASIL S.A.,Banco Múltiplo,00458,CERES,"RUA LEOPOLDINA SALGADO, 251",,,CENTRO,76300-000,5205406,CERES,GO,02/07/1960,62,40033001,28/12/2021
00000000,1718,32,BANCO DO BRASIL S.A.,Banco Múltiplo,02057,FAZENDA NOVA,"AVENIDA GOIAS, 519",,,CENTRO,76220-000,5207600,FAZENDA NOVA,GO,20/02/1987,62,40033001,28/12/2021
00000000,1719,13,BANCO DO BRASIL S.A.,Banco Múltiplo,01806,MOZARLANDIA,"R.PEDRO AMARO,S/N",,"QD.15,ESQ.C/R.CEREANOPOLIS",CENTRO,76700-000,5214002,MOZARLANDIA,GO,15/08/1990,62,33487447,28/12/2021
00000000,0716,17,BANCO DO BRASIL S.A.,Banco Múltiplo,00716,ALECRIM,"AV.PRES.BANDEIRA,372",,,ALECRIM,59040-200,2408102,NATAL,RN,01/06/1970,84,40094000,28/12/2021
00000000,6872,19,BANCO DO BRASIL S.A.,Banco Múltiplo,05780,MECEJANA,"AV BRIGADEIRO EDUARDO GOMES, 3317",,,MECEJANA,69304-015,1400100,BOA VISTA,RR,10/12/2010,95,31982250,28/12/2021
00000000,2288,85,BANCO DO BRASIL S.A.,Banco Múltiplo,02026,DIVINOLANDIA,"R.QUINZE DE NOVEMBRO,471",,,CENTRO,13780-000,3513900,DIVINOLANDIA,SP,20/05/1988,19,36631118,28/12/2021
00000000,0191,00,BANCO DO BRASIL S.A.,Banco Múltiplo,00191,EMPRESA SOROCABA,"R.QUINZE DE NOVEMBRO,191",,TERREO,CENTRO,18010-081,3552205,SOROCABA,SP,15/07/1942,15,33316500,28/12/2021
00000000,7602,34,BANCO DO BRASIL S.A.,Banco Múltiplo,09197,ESCR.EXC.GOVERNO SP1,"AV MARIA COELHO AGUIAR, 215",,8.ANDAR - SALA EXCLUSIVO 3 - BLOCO D,JD S LUIS,05805-000,3550308,SAO PAULO,SP,05/01/2018,11,40033001,28/12/2021
00000000,7601,53,BANCO DO BRASIL S.A.,Banco Múltiplo,09201,ESCR.EXC.CAPITAL,"AV MARIA COELHO AGUIAR, 215",,8.ANDAR - SALA EXCLUSIVO 7 - BLOCO D,JD S LUIS,05805-000,3550308,SAO PAULO,SP,09/01/2018,11,42972687,28/12/2021
00000000,7600,72,BANCO DO BRASIL S.A.,Banco Múltiplo,09202,ESCR.EXC.CTO EMPRES,"AV MARIA COELHO AGUIAR, 215",,8.ANDAR - SALA EXCLUSIVO 8 - BLOCO D,JD S LUIS,05805-000,3550308,SAO PAULO,SP,09/01/2018,11,40033001,28/12/2021
00000000,7599,02,BANCO DO BRASIL S.A.,Banco Múltiplo,09199,ESCR.EXC.PAULISTA,"AV MARIA COELHO AGUIAR, 215",,8.ANDAR - SALA EXCLUSIVO 5 - BLOCO D,JD S LUIS,05805-000,3550308,SAO PAULO,SP,05/01/2018,11,40033001,28/12/2021
00000000,7597,32,BANCO DO BRASIL S.A.,Banco Múltiplo,09203,ESCR.EXC.PAULISTANO,"AV MARIA COELHO AGUIAR, 215",,8.ANDAR - SALA EXCLUSIVO 9 - BLOCO D,JD S LUIS,05805-000,3550308,SAO PAULO,SP,09/01/2018,11,40033001,28/12/2021
00000000,7542,69,BANCO DO BRASIL S.A.,Banco Múltiplo,08263,ESCR.EXC.SAO PAULO,"AV MARIA COELHO AGUIAR, 215",,8.ANDAR - SALA EXCLUSIVO 6 - BLOCO D,JD S LUIS,05805-000,3550308,SAO PAULO,SP,06/01/2017,11,40033001,28/12/2021
00360305,1524,78,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,01524,"BIGORRILHO, PR",RUA MARECHAL JOSE BERNARDINO BORMANN,1378,,BIGORRILHO,80710-500,4106902,CURITIBA,PR,01/06/1989,41,21124550,28/12/2021
04913711,0106,85,BANCO DO ESTADO DO PARÁ S.A.,Banco Múltiplo,00106,AGUA AZUL DO NORTE,RUA PAULO GUIMARÃES,,"QUADRA 16, LOTE 23, ESQUINA COM A AVENIDA SÃO JOÃO",CENTRO,68533-000,1500347,AGUA AZUL DO NORTE,PA,22/05/2016,94,34271079,28/12/2021
60746948,3843,44,BANCO BRADESCO S.A.,Banco Múltiplo,00978,"PRIME RIO DE JANEIRO,CENTRO, RJ","R. PRIMEIRO DE MARÇO,45, 3º AND E RUA DO",,"ROSÁRIO, 58 E R. BUENOS AIRES",CENTRO,20010-000,3304557,RIO DE JANEIRO,RJ,30/03/2006,21,22636000,28/12/2021
60746948,0213,81,BANCO BRADESCO S.A.,Banco Múltiplo,00026,"RIO DE JANEIRO, CENTRO, RJ",R. PRIMEIRO DE MARÇO 45 E RUA DO ROSÁRIO,9,58 E RUA BUENOS AIRES,CENTRO,20010-000,3304557,RIO DE JANEIRO,RJ,15/09/1948,21,32131200,28/12/2021
00360305,3533,76,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,03533,"SAO JOAO BATISTA, SC","AVENIDA JOAO VICENTE GOMES, NUM 120",,,CENTRO,88240-000,4216305,SAO JOAO BATISTA,SC,20/12/2010,48,32657200,28/12/2021
00000000,0008,68,BANCO DO BRASIL S.A.,Banco Múltiplo,00008,SETOR PUBLICO CE,"AV.SANTOS DUMONT,2828",,5.ANDAR,ALDEOTA,60150-162,2304400,FORTALEZA,CE,14/08/1913,85,33660800,28/12/2021
00360305,3850,65,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,03850,"SAO LUDGERO, SC","RUA JOINVILLE, NUM 175",,,BEIRA RIO,88730-000,4217006,SAO LUDGERO,SC,31/10/2012,48,36578201,28/12/2021
00000000,0071,02,BANCO DO BRASIL S.A.,Banco Múltiplo,00071,EMPRESA RIO BRANCO,R  ARLINDO PORTO LEAL NO. 85,,,CENTRO,69900-058,1200401,RIO BRANCO,AC,25/01/1928,68,40033001,28/12/2021
00000000,0114,79,BANCO DO BRASIL S.A.,Banco Múltiplo,00114,CAFELANDIA,"PRACA BERALDO ARRUDA,82",,,CENTRO,16500-000,3508801,CAFELANDIA,SP,01/04/1940,14,35541037,28/12/2021
00000000,0156,28,BANCO DO BRASIL S.A.,Banco Múltiplo,00156,ITUVERAVA,"AV.DR.JOSE ANIBAL SOARES DE OLIVEIRA,235",,,CENTRO,14500-000,3524105,ITUVERAVA,SP,01/10/1941,16,38390600,28/12/2021
00000000,7738,08,BANCO DO BRASIL S.A.,Banco Múltiplo,08459,EMPRESA B.GONCALVES,"R MARECHAL FLORIANO, 85",,3.ANDAR,CENTRO,95700-110,4302105,BENTO GONCALVES,RS,25/10/2019,54,40033001,28/12/2021
00000000,0188,05,BANCO DO BRASIL S.A.,Banco Múltiplo,00188,VITORIA DA CONQUISTA,"PRACA DO BARAO RIO BRANCO, 43",,"TERREO,1,2 E 3.ANDARES",CENTRO,45000-903,2933307,VITORIA DA CONQUISTA,BA,03/07/1942,77,40033001,28/12/2021
00000000,0198,87,BANCO DO BRASIL S.A.,Banco Múltiplo,00198,BARIRI,"AV. CLAUDIONOR BARBIERI, 498",,,CENTRO,17250-000,3505203,BARIRI,SP,17/08/1942,14,36621280,28/12/2021
00000000,0231,32,BANCO DO BRASIL S.A.,Banco Múltiplo,00231,BARREIRAS,"R.JOSE DE ALENCAR, 133",,QD 51 LT 01,CENTRO,47800-120,2903201,BARREIRAS,BA,15/03/1943,77,40033001,28/12/2021
00360305,3885,95,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,03885,"VINTE E TRES DE SETEMBRO, SC","RUA ANTONIO KAESEMODEL, NUM 1780",,,BOEHMERWALD,89287-655,4215802,SAO BENTO DO SUL,SC,27/07/2012,47,36318300,28/12/2021
00000000,0277,15,BANCO DO BRASIL S.A.,Banco Múltiplo,00277,GOIAS,"AVENIDA SEBASTIÃO FLEURY CURADO, 250",,,CENTRO,76600-000,5208905,GOIAS,GO,03/01/1947,62,40033001,28/12/2021
00000000,7560,40,BANCO DO BRASIL S.A.,Banco Múltiplo,07634,EMPRESA DUQUE CAXIAS,"AV.GOV.LEONEL DE MOURA BRIZOLA,1461",,2.ANDAR - SALA A,CENTRO,25010-009,3301702,DUQUE DE CAXIAS,RJ,09/06/2017,21,40033001,28/12/2021
00000000,0404,95,BANCO DO BRASIL S.A.,Banco Múltiplo,00404,VALENCA,"AV.NILO  PECANHA,108",,,CENTRO,27600-000,3306107,VALENCA,RJ,13/12/1958,24,40033001,28/12/2021
00000000,0440,59,BANCO DO BRASIL S.A.,Banco Múltiplo,00440,PEREIRA BARRETO,"RUA FAUZI KASSIM,1481",,,CENTRO,15370-000,3537404,PEREIRA BARRETO,SP,04/07/1959,18,40033001,28/12/2021
04902979,0114,21,BANCO DA AMAZONIA S.A.,Banco Comercial,00114,ITAITUBA,TRAVESSA 15 DE AGOSTO,169,,CENTRO,68180-610,1503606,ITAITUBA,PA,30/10/1981,91,40083545,28/12/2021
00000000,0468,50,BANCO DO BRASIL S.A.,Banco Múltiplo,00468,RESPLENDOR,"PCA.PEDRO NOLASCO, 22",,CENTRO,CENTRO,35230-000,3154309,RESPLENDOR,MG,04/02/1961,33,32633950,28/12/2021
00000000,0486,31,BANCO DO BRASIL S.A.,Banco Múltiplo,00486,FARROUPILHA,"R.CEL.PENA DE MORAES,227",,,CENTRO,95180-000,4307906,FARROUPILHA,RS,14/10/1961,54,32610600,28/12/2021
00000000,0496,03,BANCO DO BRASIL S.A.,Banco Múltiplo,00496,INHUMAS,"PRAÇA BELARMINO ESSADO, 62",,,CENTRO,75400-000,5210000,INHUMAS,GO,02/04/1962,62,40033001,28/12/2021
00000000,0498,75,BANCO DO BRASIL S.A.,Banco Múltiplo,00498,PACAEMBU,"AVENIDA STELIO MACHADO LOUREIRO, 1.130",,,CENTRO,17860-000,3534906,PACAEMBU,SP,14/04/1962,18,38621916,28/12/2021
00000000,0513,49,BANCO DO BRASIL S.A.,Banco Múltiplo,00513,PORANGATU,"AVENIDA ADELINO AMERICO AZEVEDO, 160",,,CENTRO,76550-000,5218003,PORANGATU,GO,17/09/1962,62,40033001,28/12/2021
00000000,0515,00,BANCO DO BRASIL S.A.,Banco Múltiplo,00515,PALMEIRAS DE GOIAS,"AVENIDA HUMBERTO MENDONCA, 88",,,CENTRO,76190-000,5215702,PALMEIRAS DE GOIAS,GO,10/11/1962,64,40033001,28/12/2021
00000000,0555,06,BANCO DO BRASIL S.A.,Banco Múltiplo,00555,ALENQUER,"TV.COLOMBIANO MARVAO,312",,,PLANALTO,68200-000,1500404,ALENQUER,PA,16/03/1964,93,35261204,28/12/2021
00000000,0557,60,BANCO DO BRASIL S.A.,Banco Múltiplo,00557,ANICUNS,"AVENIDA TOCANTINS, 1265",,QD44 LT29,CENTRO,76170-000,5201306,ANICUNS,GO,20/03/1964,64,35641288,28/12/2021
00000000,0559,21,BANCO DO BRASIL S.A.,Banco Múltiplo,00559,ITAPURANGA,"RUA QUARENTA E CINCO, 809",,,CENTRO,76680-000,5211206,ITAPURANGA,GO,20/03/1964,62,33551225,28/12/2021
00000000,0581,90,BANCO DO BRASIL S.A.,Banco Múltiplo,00581,ORIZONA,"PRAÇA CONEGO TRINDADE, 22A",,,CENTRO,75280-000,5215306,ORIZONA,GO,16/11/1964,64,34741252,28/12/2021
00000000,0632,74,BANCO DO BRASIL S.A.,Banco Múltiplo,00632,IPORA,"AVENIDA DR NETO, 282",,,CENTRO,76200-000,5210208,IPORA,GO,04/10/1965,64,36740050,28/12/2021
00000000,0639,40,BANCO DO BRASIL S.A.,Banco Múltiplo,00639,JUSSARA,"AVENIDA MARECHAL RONDON, 612",,,CENTRO,76270-000,5212204,JUSSARA,GO,08/11/1965,62,40033001,28/12/2021
00000000,0642,46,BANCO DO BRASIL S.A.,Banco Múltiplo,00642,JARAGUA,"PRAÇA SILVIO DE CASTRO RIBEIRO, 6",,,CENTRO,76330-000,5211800,JARAGUA,GO,22/11/1965,62,40033001,28/12/2021
00000000,0668,85,BANCO DO BRASIL S.A.,Banco Múltiplo,00668,GOIANESIA,"AVENIDA BRASIL, 331",,,CENTRO,76380-000,5208608,GOIANESIA,GO,22/04/1968,62,33531053,28/12/2021
01522368,0004,25,BANCO BNP PARIBAS BRASIL S.A.,Banco Múltiplo,00004,CURITIBA,RUA CARNEIRO LOBO,,CJ. 201-203,BATEL,80240-240,4106902,CURITIBA,PR,15/04/2002,41,6232420,28/12/2021
31749596,0001,50,IDEAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Sociedade Corretora de TVM,null,MATRIZ,"AV. BRIGADEIRO FARIA LIMA, 4221, 6º ANDA",,R  CONJUNTO 62,ITAIM BIBI,04538-133,3550308,SAO PAULO,SP,16/01/2019,11,30143545,28/12/2021
32345784,0001,86,C6 CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,Sociedade Corretora de TVM,null,MATRIZ,"AVENIDA NOVE DE JULHO, 3186",,,JARDIM PAULISTA,01406-000,3550308,SAO PAULO,SP,13/02/2019,11,28322600,28/12/2021
